"","sonde","site","DateTime","temp_C","turbidity_FNU","ODO_mgL","pH","salinity"
"315","01304562","Flanders",2022-07-30 14:12:00,27.5,3.4,1.5,7.5,27
"316","01304562","Flanders",2022-07-30 14:18:00,27.5,2.9,1.9,7.5,26.9
"317","01304562","Flanders",2022-07-30 14:24:00,27.5,3,2,7.5,27
"318","01304562",NA,2022-07-30 14:30:00,27.5,NA,1.8,NA,27
"319","01304562","Flanders",2022-07-30 14:36:00,27.5,2.9,1.9,7.5,27
"320","01304562","Flanders",2022-07-30 14:42:00,27.5,3,2.3,7.6,26.9
"321","01304562","Flanders",2022-07-30 14:48:00,27.5,3,2.5,7.6,26.9
"322","01304562","Flanders",2022-07-30 14:54:00,27.5,3.2,2.4,7.6,26.9
"323","01304562","Flanders",2022-07-30 15:00:00,27.5,3.2,2.5,7.6,26.9
"324","01304562","Flanders",2022-07-30 15:06:00,27.5,3.2,2.4,7.6,26.9
"325","01304562","Flanders",2022-07-30 15:12:00,27.5,3.3,2.3,7.6,26.9
"326","01304562","Flanders",2022-07-30 15:18:00,27.5,3.3,2.2,7.6,27
"327","01304562","Flanders",2022-07-30 15:24:00,27.5,3.3,2.6,7.6,26.9
"328","01304562","Flanders",2022-07-30 15:30:00,27.5,3.2,2.5,7.6,26.9
"329","01304562","Flanders",2022-07-30 15:36:00,27.5,3.3,2.5,7.6,26.9
"330","01304562","Flanders",2022-07-30 15:42:00,27.5,3.3,2.7,7.6,26.9
"331","01304562","Flanders",2022-07-30 15:48:00,27.5,3.4,3.3,7.7,26.9
"332","01304562","Flanders",2022-07-30 15:54:00,27.5,3.2,3.6,7.7,26.9
"333","01304562",NA,2022-07-30 16:00:00,27.5,NA,3.7,NA,26.9
"334","01304562","Flanders",2022-07-30 16:06:00,27.5,3.5,3.8,7.7,26.9
"335","01304562","Flanders",2022-07-30 16:12:00,27.5,3.7,4.1,7.8,26.9
"336","01304562","Flanders",2022-07-30 16:18:00,27.5,3.9,4.3,7.8,26.9
"337","01304562","Flanders",2022-07-30 16:24:00,27.5,3.2,4.5,7.8,26.9
"338","01304562","Flanders",2022-07-30 16:30:00,27.5,3.2,4.5,7.8,26.9
"339","01304562","Flanders",2022-07-30 16:36:00,27.5,3.3,4.4,7.8,26.9
"340","01304562","Flanders",2022-07-30 16:42:00,27.5,3.2,4.4,7.8,26.9
"341","01304562","Flanders",2022-07-30 16:48:00,27.5,3.2,4.7,7.8,26.9
"342","01304562","Flanders",2022-07-30 16:54:00,27.5,3.2,4.9,7.8,26.9
"343","01304562","Flanders",2022-07-30 17:00:00,27.5,3.3,5.1,7.8,26.9
"344","01304562","Flanders",2022-07-30 17:06:00,27.5,3.4,5.1,7.9,27
"345","01304562","Flanders",2022-07-30 17:12:00,27.5,3.4,4.9,7.8,27
"346","01304562","Flanders",2022-07-30 17:18:00,27.5,3.2,5.1,7.8,27
"347","01304562","Flanders",2022-07-30 17:24:00,27.5,3.5,5,7.9,27
"348","01304562","Flanders",2022-07-30 17:30:00,27.5,3.2,5,7.8,27.1
"349","01304562","Flanders",2022-07-30 17:36:00,27.5,4.1,5,7.8,27.1
"350","01304562","Flanders",2022-07-30 17:42:00,27.5,3.9,5,7.9,27.1
"351","01304562","Flanders",2022-07-30 17:48:00,27.5,3.5,5.1,7.9,27.1
"352","01304562","Flanders",2022-07-30 17:54:00,27.5,3.5,5.1,7.9,27.1
"353","01304562","Flanders",2022-07-30 18:00:00,27.5,3.6,5.1,7.9,27.2
"354","01304562","Flanders",2022-07-30 18:06:00,27.5,4.2,4.9,7.8,27.2
"355","01304562","Flanders",2022-07-30 18:12:00,27.5,3.5,5.4,7.9,27.2
"356","01304562","Flanders",2022-07-30 18:18:00,27.5,4.1,5.2,7.9,27.2
"357","01304562","Flanders",2022-07-30 18:24:00,27.5,3.8,5.3,7.9,27.2
"358","01304562","Flanders",2022-07-30 18:30:00,27.5,4.4,5.1,7.9,27.2
"359","01304562","Flanders",2022-07-30 18:36:00,27.5,3.5,5,7.9,27.2
"360","01304562","Flanders",2022-07-30 18:42:00,27.5,4.1,5,7.9,27.2
"361","01304562","Flanders",2022-07-30 18:48:00,27.5,3.9,5.1,7.9,27.2
"362","01304562","Flanders",2022-07-30 18:54:00,27.5,3.9,5.2,7.9,27.2
"363","01304562","Flanders",2022-07-30 19:00:00,27.5,4.1,5.2,7.9,27.2
"364","01304562","Flanders",2022-07-30 19:06:00,27.5,3.8,5.1,7.9,27.2
"365","01304562","Flanders",2022-07-30 19:12:00,27.5,3.8,5.3,7.9,27.3
"366","01304562","Flanders",2022-07-30 19:18:00,27.5,3.5,5.3,7.9,27.3
"367","01304562","Flanders",2022-07-30 19:24:00,27.5,3.5,5.4,7.9,27.3
"368","01304562","Flanders",2022-07-30 19:30:00,27.6,3.3,5.6,7.9,27.3
"369","01304562","Flanders",2022-07-30 19:36:00,27.5,3.6,5.4,7.9,27.3
"370","01304562","Flanders",2022-07-30 19:42:00,27.5,3.9,5.3,7.9,27.3
"371","01304562","Flanders",2022-07-30 19:48:00,27.6,3.3,5.7,7.9,27.2
"372","01304562","Flanders",2022-07-30 19:54:00,27.6,3.5,5.4,7.9,27.3
"373","01304562","Flanders",2022-07-30 20:00:00,27.6,3.2,5.5,7.9,27.3
"374","01304562","Flanders",2022-07-30 20:06:00,27.6,3.8,5.3,7.9,27.3
"375","01304562","Flanders",2022-07-30 20:12:00,27.6,3.3,5.4,7.9,27.3
"376","01304562","Flanders",2022-07-30 20:18:00,27.6,3.2,5.6,7.9,27.3
"377","01304562","Flanders",2022-07-30 20:24:00,27.5,4.2,5,7.9,27.3
"378","01304562","Flanders",2022-07-30 20:30:00,27.6,3.5,5.1,7.9,27.3
"379","01304562","Flanders",2022-07-30 20:36:00,27.6,3.6,5.3,7.9,27.3
"380","01304562","Flanders",2022-07-30 20:42:00,27.6,3.6,4.9,7.9,27.2
"381","01304562","Flanders",2022-07-30 20:48:00,27.6,4,5.2,7.9,27.3
"382","01304562","Flanders",2022-07-30 20:54:00,27.5,4.4,4.8,7.8,27.2
"383","01304562","Flanders",2022-07-30 21:00:00,27.6,4.2,5.1,7.8,27.2
"384","01304562","Flanders",2022-07-30 21:06:00,27.5,4.4,4.5,7.8,27.2
"385","01304562","Flanders",2022-07-30 21:12:00,27.5,4.3,5,7.9,27.2
"386","01304562","Flanders",2022-07-30 21:18:00,27.6,3.9,5.1,7.9,27.2
"387","01304562","Flanders",2022-07-30 21:24:00,27.6,4.2,5.1,7.9,27.3
"388","01304562","Flanders",2022-07-30 21:30:00,27.6,3.7,5.3,7.9,27.3
"389","01304562","Flanders",2022-07-30 21:36:00,27.6,3.4,5.2,7.9,27.3
"390","01304562","Flanders",2022-07-30 21:42:00,27.6,3.9,5.1,7.9,27.2
"391","01304562","Flanders",2022-07-30 21:48:00,27.6,4.3,5,7.8,27.3
"392","01304562","Flanders",2022-07-30 21:54:00,27.6,3.7,4.9,7.8,27.2
"393","01304562","Flanders",2022-07-30 22:00:00,27.6,4.1,5,7.8,27.3
"394","01304562","Flanders",2022-07-30 22:06:00,27.6,4.2,5,7.9,27.2
"395","01304562","Flanders",2022-07-30 22:12:00,27.6,3.5,5.5,7.9,27.3
"396","01304562","Flanders",2022-07-30 22:18:00,27.6,3.7,5.2,7.9,27.2
"397","01304562","Flanders",2022-07-30 22:24:00,27.6,3.8,5.2,7.9,27.2
"398","01304562","Flanders",2022-07-30 22:30:00,27.6,3.9,4.8,7.8,27.2
"399","01304562","Flanders",2022-07-30 22:36:00,27.6,3.7,5.2,7.9,27.2
"400","01304562","Flanders",2022-07-30 22:42:00,27.6,3.9,5,7.9,27.2
"401","01304562","Flanders",2022-07-30 22:48:00,27.6,3.9,4.8,7.8,27.2
"402","01304562","Flanders",2022-07-30 22:54:00,27.6,3.9,4.7,7.8,27.2
"403","01304562","Flanders",2022-07-30 23:00:00,27.6,3.6,4.7,7.8,27.2
"404","01304562","Flanders",2022-07-30 23:06:00,27.5,4.1,4.3,7.8,27.2
"405","01304562","Flanders",2022-07-30 23:12:00,27.6,3.9,4.4,7.8,27.2
"406","01304562","Flanders",2022-07-30 23:18:00,27.6,3.9,4.9,7.8,27.2
"407","01304562","Flanders",2022-07-30 23:24:00,27.6,4.4,4.9,7.8,27.1
"408","01304562","Flanders",2022-07-30 23:30:00,27.6,4.2,4.7,7.8,27.2
"409","01304562","Flanders",2022-07-30 23:36:00,27.6,4.3,4.7,7.8,27.2
"410","01304562","Flanders",2022-07-30 23:42:00,27.6,4.5,4.4,7.8,27.2
"411","01304562","Flanders",2022-07-30 23:48:00,27.6,4.6,4.3,7.8,27.2
"412","01304562","Flanders",2022-07-30 23:54:00,27.6,4.5,4.1,7.8,27.2
"413","01304562","Flanders",2022-07-31 00:00:00,27.6,4.4,4,7.8,27.2
"414","01304562","Flanders",2022-07-31 00:06:00,27.5,4.5,3.9,7.7,27.2
"415","01304562","Flanders",2022-07-31 00:12:00,27.5,4.6,3.9,7.7,27.2
"416","01304562","Flanders",2022-07-31 00:18:00,27.5,4.1,3.8,7.7,27.2
"417","01304562","Flanders",2022-07-31 00:24:00,27.5,4.9,3.8,7.7,27.1
"418","01304562","Flanders",2022-07-31 00:30:00,27.5,4.5,3.7,7.7,27.1
"419","01304562","Flanders",2022-07-31 00:36:00,27.5,4.2,3.7,7.7,27.1
"420","01304562","Flanders",2022-07-31 00:42:00,27.6,5.5,3.9,7.7,27.1
"421","01304562","Flanders",2022-07-31 00:48:00,27.5,3.9,3.7,7.7,27.1
"422","01304562","Flanders",2022-07-31 00:54:00,27.5,4.4,4,7.7,27.2
"423","01304562","Flanders",2022-07-31 01:00:00,27.5,4.2,3.8,7.7,27.2
"424","01304562","Flanders",2022-07-31 01:06:00,27.5,3.8,3.7,7.7,27.2
"425","01304562","Flanders",2022-07-31 01:12:00,27.5,3.5,3.7,7.7,27.2
"426","01304562","Flanders",2022-07-31 01:18:00,27.5,3.5,3.6,7.7,27.2
"427","01304562","Flanders",2022-07-31 01:24:00,27.5,3.6,3.5,7.7,27.2
"428","01304562","Flanders",2022-07-31 01:30:00,27.5,3.6,3.3,7.7,27.2
"429","01304562","Flanders",2022-07-31 01:36:00,27.6,3.7,3.3,7.7,27.1
"430","01304562","Flanders",2022-07-31 01:42:00,27.7,4,5,7.8,27
"431","01304562","Flanders",2022-07-31 01:48:00,27.7,4,4.1,7.8,27
"432","01304562","Flanders",2022-07-31 01:54:00,27.6,3.2,3.4,7.7,27.1
"433","01304562","Flanders",2022-07-31 02:00:00,27.6,3.8,3.5,7.7,27.1
"434","01304562","Flanders",2022-07-31 02:06:00,27.6,4,3.4,7.7,27.1
"435","01304562","Flanders",2022-07-31 02:12:00,27.6,3.2,3.2,7.7,27.1
"436","01304562","Flanders",2022-07-31 02:18:00,27.6,3.2,3.2,7.7,27.1
"437","01304562","Flanders",2022-07-31 02:24:00,27.6,2.8,3.1,7.7,27.1
"438","01304562","Flanders",2022-07-31 02:30:00,27.6,3.3,3.7,7.7,27
"439","01304562","Flanders",2022-07-31 02:36:00,27.6,3.2,3.5,7.7,27
"440","01304562","Flanders",2022-07-31 02:42:00,27.7,3.6,3.9,7.7,27
"441","01304562","Flanders",2022-07-31 02:48:00,27.7,3.7,3.6,7.7,27
"442","01304562","Flanders",2022-07-31 02:54:00,27.7,3.4,3.5,7.7,27
"443","01304562","Flanders",2022-07-31 03:00:00,27.7,3.3,3.5,7.7,27
"444","01304562","Flanders",2022-07-31 03:06:00,27.7,3.3,3.4,7.7,27.1
"445","01304562","Flanders",2022-07-31 03:12:00,27.8,3.5,3.7,7.7,27.1
"446","01304562","Flanders",2022-07-31 03:18:00,27.8,3.9,3.7,7.7,27.1
"447","01304562","Flanders",2022-07-31 03:24:00,27.8,3.6,3.8,7.7,27.1
"448","01304562","Flanders",2022-07-31 03:30:00,27.8,3.7,3.8,7.7,27.1
"449","01304562","Flanders",2022-07-31 03:36:00,27.8,3.7,3.7,7.7,27.1
"450","01304562","Flanders",2022-07-31 03:42:00,27.8,3.7,3.8,7.7,27
"451","01304562","Flanders",2022-07-31 03:48:00,27.9,3.5,3.9,7.7,27
"452","01304562","Flanders",2022-07-31 03:54:00,27.9,3.4,4.2,7.7,27
"453","01304562","Flanders",2022-07-31 04:00:00,27.8,3.5,3.4,7.7,27.1
"454","01304562","Flanders",2022-07-31 04:06:00,27.8,3.7,3.4,7.7,27.1
"455","01304562","Flanders",2022-07-31 04:12:00,27.9,3.4,3.7,7.7,27
"456","01304562","Flanders",2022-07-31 04:18:00,27.9,3.3,3.8,7.7,27
"457","01304562","Flanders",2022-07-31 04:24:00,27.9,3.2,4.1,7.7,27
"458","01304562","Flanders",2022-07-31 04:30:00,28,3.3,4.3,7.8,27
"459","01304562","Flanders",2022-07-31 04:36:00,28,3.1,4.4,7.8,27
"460","01304562","Flanders",2022-07-31 04:42:00,28,3,4.2,7.8,27
"461","01304562","Flanders",2022-07-31 04:48:00,28,3.3,4.1,7.8,27
"462","01304562","Flanders",2022-07-31 04:54:00,27.9,3.5,3.7,7.7,27
"463","01304562","Flanders",2022-07-31 05:42:00,28,3.3,4,7.8,27
"464","01304562","Flanders",2022-07-31 05:48:00,28,3.2,4.1,7.8,27.1
"465","01304562","Flanders",2022-07-31 05:54:00,28,2.9,4,7.8,27.1
"466","01304562","Flanders",2022-07-31 06:00:00,28,3.1,4,7.8,27.1
"467","01304562","Flanders",2022-07-31 06:06:00,28,3,4.3,7.8,27.1
"468","01304562","Flanders",2022-07-31 06:12:00,27.9,3.2,4.1,7.8,27.1
"469","01304562","Flanders",2022-07-31 06:18:00,27.9,3.1,3.8,7.7,27.1
"470","01304562","Flanders",2022-07-31 06:24:00,27.9,3.5,4,7.7,27.1
"471","01304562",NA,2022-07-31 06:30:00,27.9,NA,3.3,NA,27.1
"472","01304562","Flanders",2022-07-31 06:36:00,27.8,3.1,2.9,7.6,27.1
"473","01304562","Flanders",2022-07-31 06:42:00,27.8,3,2.6,7.6,27.1
"474","01304562","Flanders",2022-07-31 06:48:00,27.8,3.2,2.8,7.6,27.1
"475","01304562","Flanders",2022-07-31 06:54:00,27.8,3.3,2.8,7.6,27.1
"476","01304562","Flanders",2022-07-31 07:00:00,27.8,3.1,3.2,7.6,27.1
"477","01304562","Flanders",2022-07-31 07:06:00,27.8,3.2,3.2,7.6,27.1
"478","01304562","Flanders",2022-07-31 07:12:00,27.8,3,3.2,7.7,27
"479","01304562","Flanders",2022-07-31 07:18:00,27.8,3.2,3.9,7.7,27
"480","01304562","Flanders",2022-07-31 07:24:00,27.9,2.8,4.6,7.8,27
"481","01304562","Flanders",2022-07-31 07:30:00,27.9,2.7,4.7,7.8,27
"482","01304562","Flanders",2022-07-31 07:36:00,27.9,2.8,4.8,7.8,27.1
"483","01304562","Flanders",2022-07-31 07:42:00,27.9,2.8,4.8,7.8,27.1
"484","01304562","Flanders",2022-07-31 07:48:00,27.9,3,4.7,7.8,27.1
"485","01304562","Flanders",2022-07-31 07:54:00,27.9,3.2,4.6,7.8,27.1
"486","01304562","Flanders",2022-07-31 08:00:00,27.9,2.6,4,7.7,27
"487","01304562","Flanders",2022-07-31 08:06:00,27.9,2.5,3.9,7.8,27
"488","01304562","Flanders",2022-07-31 08:12:00,27.8,2.7,3.4,7.7,27
"489","01304562","Flanders",2022-07-31 08:18:00,27.8,3,3.8,7.7,27.1
"490","01304562","Flanders",2022-07-31 08:24:00,27.8,3.2,3.2,7.6,27
"491","01304562","Flanders",2022-07-31 08:30:00,27.8,2.9,3.6,7.7,27.1
"492","01304562","Flanders",2022-07-31 08:36:00,27.8,2.8,3.9,7.7,27.1
"493","01304562","Flanders",2022-07-31 08:42:00,27.8,2.9,3.5,7.7,27.1
"494","01304562","Flanders",2022-07-31 08:48:00,27.8,2.8,3.6,7.7,27.1
"495","01304562","Flanders",2022-07-31 08:54:00,27.8,2.8,3.6,7.7,27.1
"496","01304562","Flanders",2022-07-31 09:00:00,27.8,2.6,3.7,7.7,27.1
"497","01304562","Flanders",2022-07-31 09:06:00,27.8,3.3,3.5,7.7,27.1
"498","01304562","Flanders",2022-07-31 09:12:00,27.8,2.7,3.3,7.7,27.1
"499","01304562","Flanders",2022-07-31 09:18:00,27.8,3,3.7,7.7,27.2
"500","01304562","Flanders",2022-07-31 09:24:00,27.8,3,3.7,7.7,NA
"501","01304562","Flanders",2022-07-31 09:30:00,27.8,3.1,3.7,7.7,27.2
"502","01304562","Flanders",2022-07-31 09:36:00,27.9,2.9,3.6,7.7,27.2
"503","01304562","Flanders",2022-07-31 09:42:00,27.9,3.1,3.8,7.7,27.2
"504","01304562","Flanders",2022-07-31 09:48:00,27.9,3.2,3.7,7.7,27.1
"505","01304562","Flanders",2022-07-31 09:54:00,27.9,2.7,3.4,7.7,27.1
"506","01304562","Flanders",2022-07-31 10:00:00,27.8,2.9,3.3,7.7,27.1
"507","01304562","Flanders",2022-07-31 10:06:00,27.8,3.1,3.2,7.7,27.1
"508","01304562","Flanders",2022-07-31 10:12:00,27.8,2.9,3.4,7.7,27.1
"509","01304562","Flanders",2022-07-31 10:18:00,27.9,2.9,3.4,7.7,27.1
"510","01304562","Flanders",2022-07-31 10:24:00,27.8,3.3,3.3,7.6,27.1
"511","01304562",NA,2022-07-31 10:30:00,27.9,NA,3.4,NA,27.1
"512","01304562","Flanders",2022-07-31 10:36:00,27.8,4.1,3.2,7.6,27
"513","01304562","Flanders",2022-07-31 10:42:00,27.8,3.4,3.1,7.6,27.1
"514","01304562","Flanders",2022-07-31 10:48:00,27.8,3.7,2.8,7.6,27
"515","01304562","Flanders",2022-07-31 10:54:00,27.8,3.8,2.9,7.6,27
"516","01304562","Flanders",2022-07-31 11:00:00,27.8,4.2,2.7,7.6,27
"517","01304562","Flanders",2022-07-31 11:06:00,27.8,4.2,2.7,7.6,27
"518","01304562","Flanders",2022-07-31 11:12:00,27.8,4.7,2.6,7.6,27
"519","01304562","Flanders",2022-07-31 11:18:00,27.8,4,2.6,7.6,27
"520","01304562","Flanders",2022-07-31 11:24:00,27.8,4.3,2.6,7.6,27
"521","01304562","Flanders",2022-07-31 11:30:00,27.8,4.1,2.5,7.6,27
"522","01304562","Flanders",2022-07-31 11:36:00,27.8,4.7,2.5,7.6,27
"523","01304562","Flanders",2022-07-31 11:42:00,27.8,4.4,2.5,7.6,27
"524","01304562","Flanders",2022-07-31 11:48:00,27.8,7.5,2.4,7.6,27
"525","01304562","Flanders",2022-07-31 11:54:00,27.8,6.8,2.3,7.5,26.9
"526","01304562","Flanders",2022-07-31 12:00:00,27.8,7.9,2.4,7.5,26.9
"527","01304562","Flanders",2022-07-31 12:06:00,27.8,9,2.4,7.6,26.9
"528","01304562","Flanders",2022-07-31 12:12:00,27.8,9.7,2.3,7.5,26.9
"529","01304562","Flanders",2022-07-31 12:18:00,27.8,5.9,2.2,7.5,26.9
"530","01304562","Flanders",2022-07-31 12:24:00,27.8,4.5,2.6,7.6,27
"531","01304562","Flanders",2022-07-31 12:30:00,27.8,5.8,2.5,7.6,26.9
"532","01304562","Flanders",2022-07-31 12:36:00,27.8,5.7,2.5,7.6,26.9
"533","01304562","Flanders",2022-07-31 12:42:00,27.8,8.7,2.5,7.6,27
"534","01304562","Flanders",2022-07-31 12:48:00,27.8,6.4,2.6,7.6,26.9
"535","01304562","Flanders",2022-07-31 12:54:00,27.8,4.8,2.6,7.6,26.9
"536","01304562",NA,2022-07-31 13:00:00,27.8,NA,2.6,NA,26.9
"537","01304562","Flanders",2022-07-31 13:06:00,27.8,6.4,2.5,7.6,26.9
"538","01304562","Flanders",2022-07-31 13:12:00,27.8,3.8,2.5,7.6,26.8
"539","01304562","Flanders",2022-07-31 13:18:00,27.8,5.4,2.5,7.6,26.9
"540","01304562","Flanders",2022-07-31 13:24:00,27.8,4.8,2.6,7.6,26.9
"541","01304562","Flanders",2022-07-31 13:30:00,27.8,4.3,2.5,7.6,27
"542","01304562","Flanders",2022-07-31 13:36:00,27.8,3.2,2.4,7.6,27
"543","01304562","Flanders",2022-07-31 13:42:00,27.8,3.5,2.4,7.6,27
"544","01304562","Flanders",2022-07-31 13:48:00,27.8,3.1,2.5,7.6,27
"545","01304562","Flanders",2022-07-31 13:54:00,27.9,2.9,2.7,7.6,27
"546","01304562","Flanders",2022-07-31 14:00:00,27.9,2.8,3.4,7.6,26.9
"547","01304562","Flanders",2022-07-31 14:06:00,27.9,2.9,3.4,7.7,27
"548","01304562","Flanders",2022-07-31 14:12:00,27.9,2.5,3.4,7.7,26.8
"549","01304562","Flanders",2022-07-31 14:18:00,27.9,2.9,3.2,7.6,26.8
"550","01304562","Flanders",2022-07-31 14:24:00,27.9,3.4,3,7.6,27
"551","01304562","Flanders",2022-07-31 14:30:00,27.9,3.1,3,7.6,27
"552","01304562","Flanders",2022-07-31 14:36:00,27.9,2.9,2.9,7.6,26.9
"553","01304562","Flanders",2022-07-31 14:42:00,27.9,3.1,2.8,7.6,26.9
"554","01304562","Flanders",2022-07-31 14:48:00,27.9,2.9,2.8,7.6,26.9
"555","01304562","Flanders",2022-07-31 14:54:00,27.9,3.3,2.7,7.6,26.9
"556","01304562","Flanders",2022-07-31 15:00:00,27.9,2.7,3.1,7.6,26.8
"557","01304562","Flanders",2022-07-31 15:06:00,27.9,2.9,3,7.6,26.9
"558","01304562","Flanders",2022-07-31 15:12:00,28,2.9,3.2,7.7,26.9
"559","01304562","Flanders",2022-07-31 15:18:00,28,2.8,3.3,7.7,27
"560","01304562","Flanders",2022-07-31 15:24:00,28,3.1,3.6,7.7,27
"561","01304562","Flanders",2022-07-31 15:30:00,28,3.3,3.8,7.7,27
"562","01304562","Flanders",2022-07-31 15:36:00,28,3.5,3.8,7.7,27
"563","01304562","Flanders",2022-07-31 15:42:00,28,3.3,3.8,7.7,27
"564","01304562","Flanders",2022-07-31 15:48:00,28.1,3.5,4,7.7,27
"565","01304562","Flanders",2022-07-31 15:54:00,28.1,3.6,3.9,7.7,27
"566","01304562","Flanders",2022-07-31 16:00:00,28.1,3.5,4,7.7,27
"567","01304562","Flanders",2022-07-31 16:06:00,28.1,3.3,4.1,7.7,27
"568","01304562","Flanders",2022-07-31 16:12:00,28.1,3.4,4.1,7.7,27
"569","01304562","Flanders",2022-07-31 16:18:00,28.1,3.3,4.6,7.8,26.9
"570","01304562","Flanders",2022-07-31 16:24:00,28.1,3.5,4.6,7.8,26.9
"571","01304562","Flanders",2022-07-31 16:30:00,28.1,3.5,4.7,7.8,26.9
"572","01304562","Flanders",2022-07-31 16:36:00,28.1,3.5,4.9,7.8,26.9
"573","01304562","Flanders",2022-07-31 16:42:00,28.1,3.4,5,7.8,26.9
"574","01304562","Flanders",2022-07-31 16:48:00,28,3.4,5.2,7.8,26.8
"575","01304562","Flanders",2022-07-31 16:54:00,28,4.1,5,7.8,26.9
"576","01304562","Flanders",2022-07-31 17:00:00,28,3.6,5,7.8,26.9
"577","01304562","Flanders",2022-07-31 17:06:00,28,3.4,4.8,7.8,26.9
"578","01304562","Flanders",2022-07-31 17:12:00,28,3.3,4.8,7.8,26.9
"579","01304562","Flanders",2022-07-31 17:18:00,28,3.2,4.7,7.8,26.9
"580","01304562","Flanders",2022-07-31 17:24:00,28,3.7,4.6,7.8,26.9
"581","01304562",NA,2022-07-31 17:30:00,28,NA,4.7,NA,26.9
"582","01304562","Flanders",2022-07-31 17:36:00,28,3.6,4.8,7.8,26.9
"583","01304562","Flanders",2022-07-31 17:42:00,28,3.7,5,7.8,26.9
"584","01304562","Flanders",2022-07-31 17:48:00,28,3.6,5.1,7.8,26.9
"585","01304562","Flanders",2022-07-31 17:54:00,28,3.7,5.2,7.8,26.9
"586","01304562","Flanders",2022-07-31 18:00:00,28,3.5,5.3,7.8,26.9
"587","01304562","Flanders",2022-07-31 18:06:00,28,3.5,5.2,7.8,26.9
"588","01304562","Flanders",2022-07-31 18:12:00,28,3.3,5.2,7.8,26.9
"589","01304562","Flanders",2022-07-31 18:18:00,28,3.4,5.1,7.8,26.9
"590","01304562","Flanders",2022-07-31 18:24:00,28.1,3.8,5.2,7.8,27
"591","01304562","Flanders",2022-07-31 18:30:00,28.1,3.5,5.6,7.9,27
"592","01304562","Flanders",2022-07-31 18:36:00,28.2,4.3,6.1,7.9,27
"593","01304562","Flanders",2022-07-31 18:42:00,28.2,3.8,6,7.9,27.1
"594","01304562","Flanders",2022-07-31 18:48:00,28.2,4,5.7,7.9,27.1
"595","01304562","Flanders",2022-07-31 18:54:00,28.1,3.7,5.5,7.9,27.1
"596","01304562","Flanders",2022-07-31 19:00:00,28.1,3.6,5.3,7.9,27.1
"597","01304562","Flanders",2022-07-31 19:06:00,28.1,4.1,5.4,7.9,27.1
"598","01304562","Flanders",2022-07-31 19:12:00,28.1,3.4,5.4,7.9,27.1
"599","01304562","Flanders",2022-07-31 19:18:00,28.1,3.4,5.1,7.8,27.1
"600","01304562","Flanders",2022-07-31 19:24:00,28.1,3.5,5.1,7.8,27.1
"601","01304562","Flanders",2022-07-31 19:30:00,28.1,3.5,4.9,7.8,27.1
"602","01304562","Flanders",2022-07-31 19:36:00,28.1,3.3,4.8,7.8,27.1
"603","01304562","Flanders",2022-07-31 19:42:00,28.1,3.6,5,7.8,27.1
"604","01304562","Flanders",2022-07-31 19:48:00,28.1,3.7,5,7.8,27.1
"605","01304562","Flanders",2022-07-31 19:54:00,28.1,3.5,4.9,7.8,27.1
"606","01304562","Flanders",2022-07-31 20:00:00,28.1,3.8,5,7.8,27.2
"607","01304562","Flanders",2022-07-31 20:06:00,28.1,3.9,4.7,7.8,27.2
"608","01304562","Flanders",2022-07-31 20:12:00,28.1,4.1,4.9,7.8,27.2
"609","01304562","Flanders",2022-07-31 20:18:00,28.1,3.8,4.9,7.8,27.1
"610","01304562","Flanders",2022-07-31 20:24:00,28.1,3.4,4.8,7.8,27.1
"611","01304562","Flanders",2022-07-31 20:30:00,28.1,3.4,4.7,7.8,27.1
"612","01304562","Flanders",2022-07-31 20:36:00,28.1,4.1,4.6,7.8,27.1
"613","01304562","Flanders",2022-07-31 20:42:00,28.1,4.1,4.6,7.8,27.2
"614","01304562","Flanders",2022-07-31 20:48:00,28.1,3.7,4.7,7.8,27.1
"615","01304562","Flanders",2022-07-31 20:54:00,28.1,3.8,4.4,7.8,27.2
"616","01304562","Flanders",2022-07-31 21:00:00,28.1,4.1,4.5,7.8,27.3
"617","01304562","Flanders",2022-07-31 21:06:00,28.1,4.1,4.3,7.8,27.2
"618","01304562","Flanders",2022-07-31 21:12:00,28.1,3.4,3.8,7.7,27.1
"619","01304562","Flanders",2022-07-31 21:18:00,28.1,3.7,4.3,7.8,27.2
"620","01304562","Flanders",2022-07-31 21:24:00,28.1,4.4,4.3,7.8,27.2
"621","01304562","Flanders",2022-07-31 21:30:00,28.1,4.2,4.2,7.7,27.2
"622","01304562","Flanders",2022-07-31 21:36:00,28.1,3.8,4.2,7.7,27.1
"623","01304562","Flanders",2022-07-31 21:42:00,28.1,4.1,4,7.7,27.1
"624","01304562","Flanders",2022-07-31 21:48:00,28,3.8,3.9,7.7,27.1
"625","01304562","Flanders",2022-07-31 21:54:00,28,3.9,3.9,7.7,27.2
"626","01304562","Flanders",2022-07-31 22:00:00,28,4.4,4,7.7,27.2
"627","01304562","Flanders",2022-07-31 22:06:00,28.1,4.5,4.1,7.7,27.1
"628","01304562","Flanders",2022-07-31 22:12:00,28,4.1,4,7.7,27.1
"629","01304562","Flanders",2022-07-31 22:18:00,28.1,4.3,4.3,7.7,27.2
"630","01304562","Flanders",2022-07-31 22:24:00,28.1,4.1,4.4,7.8,27.2
"631","01304562",NA,2022-07-31 22:30:00,28.1,NA,4.2,NA,27.2
"632","01304562","Flanders",2022-07-31 22:36:00,28.1,3.6,4.5,7.8,27.2
